,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0
0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,
1,11000.0,1100.0,1.0,T,H,Lose,2,0,,1,11000.0,1100.0,0.5,T,T,Win,1,1,,1,11000.0,1100.0,0.5,T,T,Win,1,1,,1,9000.0,900.0,0.5,H,H,Win,1,1,,1,11000.0,1100.0,1.0,H,H,Win,2,0,,1,11000.0,1100.0,1.0,T,H,Lose,2,0,,1,9000.0,900.0,0.5,H,H,Win,1,1,,1,11000.0,1100.0,0.5,H,T,Lose,1,1,,1,11000.0,1100.0,0.5,T,T,Win,1,1,,1,11000.0,1100.0,0.5,H,T,Lose,1,1,
2,9900.0,990.0,1.0,T,H,Lose,3,0,,2,12100.0,1210.0,0.7,H,H,Win,2,1,,2,12100.0,1210.0,0.3,H,T,Lose,1,2,,2,9900.0,990.0,0.7,H,H,Win,2,1,,2,12100.0,1210.0,0.7,T,T,Win,2,1,,2,9900.0,990.0,0.7,T,T,Win,2,1,,2,9900.0,990.0,0.7,H,H,Win,2,1,,2,9900.0,990.0,0.7,H,H,Win,2,1,,2,12100.0,1210.0,0.3,H,T,Lose,1,2,,2,9900.0,990.0,0.3,H,T,Lose,1,2,
3,8910.0,891.0,1.0,T,H,Lose,4,0,,3,13310.0,1331.0,0.5,T,T,Win,2,2,,3,10890.0,1089.0,0.5,H,H,Win,2,2,,3,10890.0,1089.0,0.5,T,T,Win,2,2,,3,13310.0,1331.0,0.8,H,H,Win,3,1,,3,10890.0,1089.0,0.5,H,T,Lose,2,2,,3,10890.0,1089.0,0.5,T,T,Win,2,2,,3,10890.0,1089.0,0.5,H,T,Lose,2,2,,3,10890.0,1089.0,0.2,H,T,Lose,1,3,,3,8910.0,891.0,0.2,H,T,Lose,1,3,
4,8019.0,801.9000000000001,0.8,T,T,Win,4,1,,4,14641.0,1464.1000000000001,0.6,H,H,Win,3,2,,4,11979.0,1197.9,0.6,H,H,Win,3,2,,4,11979.0,1197.9,0.4,H,T,Lose,2,3,,4,14641.0,1464.1000000000001,0.8,T,H,Lose,4,1,,4,9801.0,980.1,0.4,H,T,Lose,2,3,,4,11979.0,1197.9,0.6,H,H,Win,3,2,,4,9801.0,980.1,0.4,H,T,Lose,2,3,,4,9801.0,980.1,0.4,H,H,Win,2,3,,4,8019.0,801.9000000000001,0.2,H,T,Lose,1,4,
5,8820.9,882.09,0.7,T,T,Win,4,2,,5,16105.1,1610.5100000000002,0.7,H,H,Win,4,2,,5,13176.9,1317.69,0.7,T,H,Lose,4,2,,5,10781.1,1078.1100000000001,0.5,H,H,Win,3,3,,5,13176.9,1317.69,0.7,T,T,Win,4,2,,5,8820.9,882.09,0.3,H,T,Lose,2,4,,5,13176.9,1317.69,0.5,H,T,Lose,3,3,,5,8820.9,882.09,0.5,H,H,Win,3,3,,5,10781.1,1078.1100000000001,0.5,H,H,Win,3,3,,5,7217.1,721.71,0.3,H,H,Win,2,4,
6,9702.99,970.299,0.7,T,H,Lose,5,2,,6,17715.61,1771.5610000000001,0.7,T,H,Lose,5,2,,6,11859.21,1185.921,0.7,T,H,Lose,5,2,,6,11859.210000000001,1185.921,0.4,H,T,Lose,3,4,,6,14494.59,1449.459,0.6,T,T,Win,4,3,,6,7938.8099999999995,793.881,0.3,H,T,Lose,2,5,,6,11859.21,1185.921,0.4,H,T,Lose,3,4,,6,9702.99,970.299,0.6,H,H,Win,4,3,,6,11859.210000000001,1185.921,0.6,H,H,Win,4,3,,6,7938.81,793.8810000000001,0.3,H,T,Lose,2,5,
7,8732.690999999999,873.2691,0.8,T,H,Lose,6,2,,7,15944.049,1594.4049000000002,0.6,T,T,Win,5,3,,7,10673.288999999999,1067.3289,0.8,T,H,Lose,6,2,,7,10673.289,1067.3289000000002,0.5,H,H,Win,4,4,,7,15944.049,1594.4049000000002,0.6,T,H,Lose,5,3,,7,7144.928999999999,714.4929,0.2,H,T,Lose,2,6,,7,10673.288999999999,1067.3289,0.5,H,H,Win,4,4,,7,10673.289,1067.3289000000002,0.5,H,T,Lose,4,4,,7,13045.131000000001,1304.5131000000001,0.5,H,T,Lose,4,4,,7,7144.929,714.4929000000001,0.4,H,H,Win,3,5,
8,7859.421899999999,785.94219,0.7,T,T,Win,6,3,,8,17538.4539,1753.8453900000002,0.7,T,H,Lose,6,3,,8,9605.960099999998,960.5960099999999,0.8,T,H,Lose,7,2,,8,11740.617900000001,1174.0617900000002,0.6,H,H,Win,5,4,,8,14349.644100000001,1434.9644100000003,0.6,T,T,Win,5,4,,8,6430.436099999999,643.04361,0.2,H,T,Lose,2,7,,8,11740.6179,1174.06179,0.4,H,T,Lose,4,5,,8,9605.9601,960.5960100000001,0.6,H,H,Win,5,4,,8,11740.617900000001,1174.0617900000002,0.6,H,H,Win,5,4,,8,7859.4219,785.9421900000001,0.4,H,H,Win,4,5,
9,8645.36409,864.5364089999999,0.6,T,T,Win,6,4,,9,15784.60851,1578.460851,0.7,T,H,Lose,7,3,,9,8645.36409,864.5364089999999,0.7,T,T,Win,7,3,,9,12914.67969,1291.4679690000003,0.6,H,H,Win,6,4,,9,15784.608510000002,1578.4608510000003,0.6,T,H,Lose,6,4,,9,5787.392489999999,578.739249,0.3,H,H,Win,3,7,,9,10566.55611,1056.655611,0.4,H,T,Lose,4,6,,9,10566.55611,1056.655611,0.5,T,T,Win,5,5,,9,12914.67969,1291.4679690000003,0.6,H,H,Win,6,4,,9,8645.364090000001,864.5364090000002,0.5,H,H,Win,5,5,
10,9509.900499,950.9900499,0.6,T,H,Lose,7,4,,10,14206.147659,1420.6147659,0.7,T,H,Lose,8,3,,10,9509.900499,950.9900499,0.7,T,H,Lose,8,3,,10,14206.147659000002,1420.6147659000003,0.5,H,T,Lose,6,5,,10,14206.147659000002,1420.6147659000003,0.5,T,T,Win,6,5,,10,6366.1317389999995,636.6131739,0.3,H,T,Lose,3,8,,10,9509.900499,950.9900499,0.5,H,H,Win,5,6,,10,11623.211721,1162.3211721,0.5,H,T,Lose,5,6,,10,14206.147659000002,1420.6147659000003,0.5,T,T,Win,6,5,,10,9509.900499000001,950.9900499000001,0.5,T,T,Win,5,6,
