,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,10100.0,10100.0,9900.0,10100.0,10100.0,9900.0,10100.0,10100.0,10100.0,10100.0
2,10201.0,9999.0,9999.0,9999.0,10201.0,9999.0,9999.0,9999.0,9999.0,9999.0
3,10098.99,9899.01,10098.99,10098.99,10303.01,9899.01,10098.99,9899.01,10098.99,9899.01
4,9998.0001,9800.0199,9998.0001,9998.0001,10199.9799,9998.000100000001,10199.9799,9998.000100000001,10199.9799,9998.000100000001
5,10097.980101,9898.020099,10097.980101,10097.980101,10097.980101000001,10097.980101000001,10097.980101000001,10097.980101000001,10301.979699,9898.020099000001
6,9997.000299989999,9799.03989801,9997.000299989999,9997.000299989999,9997.00029999,9997.00029999,10198.959902010001,9997.00029999,10404.99949599,9799.039898010002
7,9897.030296990099,9897.0302969901,10096.9703029899,9897.030296990099,9897.0302969901,10096.970302989901,10096.970302989901,9897.0302969901,10509.0494909499,9701.049499029901
8,9996.00059996,9798.0599940202,10197.940006019799,9996.00059996,9798.0599940202,10197.9400060198,9996.000599960002,9798.0599940202,10614.139985859398,9798.059994020201
9,9896.0405939604,9896.0405939604,10095.9606059596,10095.960605959599,9896.0405939604,10095.960605959603,9896.040593960402,9896.0405939604,10720.281385717992,9896.040593960402
10,9995.000999900005,9995.000999900005,9995.000999900005,10196.920212019195,9995.000999900005,10196.920212019199,9797.080188020798,9797.080188020796,10613.078571860811,9797.080188020798
11,10094.951009899005,10094.951009899005,9895.050989901005,10298.889414139387,9895.050989901005,10094.951009899007,9895.050989901007,9699.109386140588,10506.947786142204,9699.10938614059
12,9994.001499800015,9994.001499800015,9796.100480001995,10401.87830828078,9994.001499800015,9994.001499800017,9994.001499800017,9602.118292279181,10612.017264003625,9796.100480001996
13,10093.941514798014,10093.941514798014,9698.139475201975,10505.897091363588,9894.061484802016,10093.941514798018,9894.061484802016,9506.09710935639,10505.89709136359,9894.061484802016
14,9993.002099650033,9993.002099650033,9795.120869953995,10610.956062277224,9993.002099650035,10194.880929945999,9993.002099650035,9411.036138262825,10610.956062277226,9993.002099650035
15,10092.932120646534,10092.932120646534,9893.072078653535,10504.846501654452,10092.932120646536,10296.829739245459,9893.072078653535,9316.925776880196,10717.065622899998,10092.932120646536
16,9992.002799440068,10193.861441853,9992.00279944007,10399.798036637907,9992.00279944007,10193.861441853005,9992.00279944007,9223.756519111394,10609.894966670998,9992.00279944007
17,10091.922827434468,10295.80005627153,10091.922827434471,10503.796017004286,9892.082771445668,10295.800056271535,10091.922827434471,9131.51895392028,10503.796017004288,10091.922827434471
