,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,7500.0,7500.0,12500.0,7500.0,12500.0,7500.0,7500.0,12500.0,12500.0,7500.0
2,5625.0,5625.0,9375.0,9375.0,9375.0,9375.0,5625.0,15625.0,15625.0,9375.0
3,7031.25,4218.75,7031.25,7031.25,11718.75,7031.25,7031.25,19531.25,11718.75,11718.75
4,5273.4375,5273.4375,8789.0625,8789.0625,8789.0625,5273.4375,8789.0625,24414.0625,8789.0625,8789.0625
5,6591.796875,6591.796875,10986.328125,10986.328125,10986.328125,3955.078125,6591.796875,18310.546875,6591.796875,10986.328125
6,8239.74609375,4943.84765625,8239.74609375,13732.91015625,8239.74609375,2966.30859375,4943.84765625,13732.91015625,8239.74609375,8239.74609375
7,6179.8095703125,3707.8857421875,10299.6826171875,10299.6826171875,6179.8095703125,2224.7314453125,3707.8857421875,17166.1376953125,6179.8095703125,6179.8095703125
8,7724.761962890625,2780.914306640625,12874.603271484375,12874.603271484375,7724.761962890625,2780.914306640625,2780.914306640625,21457.672119140625,7724.761962890625,7724.761962890625
9,5793.571472167969,3476.1428833007812,9655.952453613281,16093.254089355469,5793.571472167969,3476.1428833007812,2085.6857299804688,26822.09014892578,9655.952453613281,5793.571472167969
10,4345.178604125977,2607.107162475586,7241.964340209961,20116.567611694336,7241.964340209961,2607.107162475586,1564.2642974853516,20116.567611694336,7241.964340209961,4345.178604125977
11,3258.8839530944824,1955.3303718566895,5431.473255157471,25145.70951461792,9052.455425262451,1955.3303718566895,1173.1982231140137,15087.425708770752,9052.455425262451,3258.8839530944824
12,4073.604941368103,2444.162964820862,4073.604941368103,31432.1368932724,11315.569281578064,2444.162964820862,879.8986673355103,11315.569281578064,6789.341568946838,4073.604941368103
13,5092.006176710129,3055.2037060260773,3055.2037060260773,39290.1711165905,8486.676961183548,1833.1222236156464,659.9240005016327,14144.46160197258,5092.006176710129,5092.006176710129
14,6365.007720887661,3819.0046325325966,3819.0046325325966,29467.628337442875,10608.346201479435,1374.8416677117348,824.9050006270409,17680.577002465725,6365.007720887661,3819.0046325325966
