,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,7500.0,12500.0,7500.0,7500.0,12500.0,12500.0,12500.0,7500.0,12500.0,7500.0
2,5625.0,15625.0,9375.0,5625.0,9375.0,15625.0,9375.0,9375.0,15625.0,5625.0
3,7031.25,19531.25,7031.25,7031.25,11718.75,11718.75,11718.75,11718.75,19531.25,4218.75
4,8789.0625,24414.0625,8789.0625,5273.4375,8789.0625,14648.4375,14648.4375,14648.4375,24414.0625,3164.0625
5,10986.328125,18310.546875,6591.796875,3955.078125,10986.328125,10986.328125,18310.546875,10986.328125,30517.578125,2373.046875
6,8239.74609375,13732.91015625,4943.84765625,2966.30859375,13732.91015625,13732.91015625,13732.91015625,13732.91015625,22888.18359375,2966.30859375
7,10299.6826171875,17166.1376953125,3707.8857421875,3707.8857421875,10299.6826171875,10299.6826171875,17166.1376953125,17166.1376953125,17166.1376953125,3707.8857421875
8,12874.603271484375,12874.603271484375,4634.857177734375,4634.857177734375,12874.603271484375,7724.761962890625,21457.672119140625,12874.603271484375,21457.672119140625,2780.914306640625
9,16093.254089355469,16093.254089355469,3476.1428833007812,5793.571472167969,16093.254089355469,5793.571472167969,16093.254089355469,9655.952453613281,26822.09014892578,2085.6857299804688
10,20116.567611694336,20116.567611694336,2607.107162475586,4345.178604125977,20116.567611694336,4345.178604125977,20116.567611694336,12069.940567016602,33527.61268615723,1564.2642974853516
11,25145.70951461792,25145.70951461792,1955.3303718566895,5431.473255157471,15087.425708770752,3258.8839530944824,25145.70951461792,9052.455425262451,25145.70951461792,1955.3303718566895
12,31432.1368932724,18859.28213596344,2444.162964820862,4073.604941368103,18859.28213596344,4073.604941368103,18859.28213596344,11315.569281578064,18859.28213596344,2444.162964820862
13,39290.1711165905,14144.46160197258,3055.2037060260773,5092.006176710129,14144.46160197258,5092.006176710129,14144.46160197258,8486.676961183548,14144.46160197258,1833.1222236156464
14,29467.628337442875,17680.577002465725,2291.402779519558,3819.0046325325966,10608.346201479435,6365.007720887661,10608.346201479435,10608.346201479435,17680.577002465725,2291.402779519558
15,36834.53542180359,22100.721253082156,1718.5520846396685,4773.755790665746,7956.259651109576,4773.755790665746,13260.432751849294,13260.432751849294,13260.432751849294,1718.5520846396685
16,46043.16927725449,27625.901566352695,2148.1901057995856,5967.194738332182,5967.194738332182,3580.3168429993093,16575.540939811617,9945.32456388697,9945.32456388697,2148.1901057995856
17,57553.961596568115,20719.42617476452,2685.237632249482,4475.396053749137,4475.396053749137,4475.396053749137,12431.655704858713,7458.993422915228,7458.993422915228,1611.1425793496892
18,43165.471197426086,25899.28271845565,3356.5470403118525,5594.245067186421,5594.245067186421,5594.245067186421,15539.569631073391,5594.245067186421,5594.245067186421,2013.9282241871115
19,53956.83899678261,32374.103398069565,4195.683800389816,6992.806333983026,6992.806333983026,4195.683800389816,19424.46203884174,6992.806333983026,6992.806333983026,2517.4102802338894
20,40467.629247586956,24280.577548552174,5244.6047504872695,5244.6047504872695,8741.007917478782,3146.7628502923617,14568.346529131304,8741.007917478782,8741.007917478782,3146.7628502923617
21,30350.721935690217,18210.43316141413,3933.453562865452,3933.453562865452,10926.259896848478,3933.453562865452,10926.259896848478,10926.259896848478,10926.259896848478,3933.453562865452
